race_middle_Select_the_best_answer_generate_span_|{"validation": 1436, "test": 1436, "train": 25421}
race_middle_Select_the_best_answer_no_instructions_|{"validation": 1436, "test": 1436, "train": 25421}
race_middle_Taking_a_test|{"validation": 1436, "test": 1436, "train": 25421}
race_middle_Write_a_multi_choice_question_for_the_following_article|{"validation": 1436, "test": 1436, "train": 25421}
race_middle_Write_a_multi_choice_question_options_given_|{"validation": 1436, "test": 1436, "train": 25421}
ropes_background_new_situation_answer|{"validation": 1688, "train": 10924}
ropes_background_situation_middle|{"validation": 1688, "train": 10924}
ropes_given_background_situation|{"validation": 1688, "train": 10924}
ropes_new_situation_background_answer|{"validation": 1688, "train": 10924}
ropes_plain_background_situation|{"validation": 1688, "train": 10924}
ropes_plain_bottom_hint|{"validation": 1688, "train": 10924}
ropes_plain_no_background|{"validation": 1688, "train": 10924}
ropes_prompt_beginning|{"validation": 1688, "train": 10924}
ropes_prompt_bottom_hint_beginning|{"validation": 1688, "train": 10924}
ropes_prompt_bottom_no_hint|{"validation": 1688, "train": 10924}
ropes_prompt_mix|{"validation": 1688, "train": 10924}
ropes_read_background_situation|{"validation": 1688, "train": 10924}
rotten_tomatoes_Movie_Expressed_Sentiment|{"validation": 1066, "test": 1066, "train": 8530}
rotten_tomatoes_Movie_Expressed_Sentiment_2|{"validation": 1066, "test": 1066, "train": 8530}
rotten_tomatoes_Reviewer_Enjoyment|{"validation": 1066, "test": 1066, "train": 8530}
rotten_tomatoes_Reviewer_Enjoyment_Yes_No|{"validation": 1066, "test": 1066, "train": 8530}
rotten_tomatoes_Reviewer_Expressed_Sentiment|{"validation": 1066, "test": 1066, "train": 8530}
rotten_tomatoes_Reviewer_Opinion_bad_good_choices|{"validation": 1066, "test": 1066, "train": 8530}
rotten_tomatoes_Reviewer_Sentiment_Feeling|{"validation": 1066, "test": 1066, "train": 8530}
rotten_tomatoes_Sentiment_with_choices_|{"validation": 1066, "test": 1066, "train": 8530}
rotten_tomatoes_Text_Expressed_Sentiment|{"validation": 1066, "test": 1066, "train": 8530}
rotten_tomatoes_Writer_Expressed_Sentiment|{"validation": 1066, "test": 1066, "train": 8530}
samsum_Generate_a_summary_for_this_dialogue|{"validation": 818, "test": 819, "train": 14732}
samsum_Given_the_above_dialogue_write_a_summary|{"validation": 818, "test": 819, "train": 14732}
samsum_Sum_up_the_following_dialogue|{"validation": 818, "test": 819, "train": 14732}
samsum_Summarize_|{"validation": 818, "test": 819, "train": 14732}
samsum_Summarize_this_dialogue_|{"validation": 818, "test": 819, "train": 14732}
samsum_To_sum_up_this_dialog|{"validation": 818, "test": 819, "train": 14732}
samsum_Write_a_dialogue_that_match_this_summary|{"validation": 818, "test": 819, "train": 14732}
sciq_Direct_Question|{"validation": 1000, "test": 1000, "train": 11679}
sciq_Direct_Question_Closed_Book_|{"validation": 1000, "test": 1000, "train": 11679}
sciq_Multiple_Choice|{"validation": 1000, "test": 1000, "train": 11679}
sciq_Multiple_Choice_Closed_Book_|{"validation": 1000, "test": 1000, "train": 11679}
sciq_Multiple_Choice_Question_First|{"validation": 1000, "test": 1000, "train": 11679}
social_i_qa_Check_if_a_random_answer_is_valid_or_not|{"validation": 1954, "train": 33410}
social_i_qa_Generate_answer|{"validation": 1954, "train": 33410}
social_i_qa_Generate_the_question_from_the_answer|{"validation": 1954, "train": 33410}
social_i_qa_I_was_wondering|{"validation": 1954, "train": 33410}
social_i_qa_Show_choices_and_generate_answer|{"validation": 1954, "train": 33410}
social_i_qa_Show_choices_and_generate_index|{"validation": 1954, "train": 33410}
squad_v2_Jeopardy_with_Context|{"validation": 5928, "train": 86821}
squad_v2_Jeopardy_without_Context|{"validation": 5928, "train": 86821}
squad_v2_Questions_with_Context|{"validation": 11873, "train": 130319}
squad_v2_Questions_with_Context_Without_Prompt_Keywords|{"validation": 11873, "train": 130319}
squad_v2_Questions_with_Context_Without_Prompt_Keywords_unanswerable|{"validation": 11873, "train": 130319}
squad_v2_Questions_with_Context_unanswerable|{"validation": 11873, "train": 130319}
squad_v2_Topic_Prediction_Context|{"validation": 11873, "train": 130319}
squad_v2_Topic_Prediction_Context_with_randomized_prompt_options|{"validation": 11873, "train": 130319}
squad_v2_Topic_Prediction_Context_with_randomized_prompt_options_placed_in_the_end|{"validation": 11873, "train": 130319}
squad_v2_Topic_Prediction_Question_and_Answer_Pair|{"validation": 5928, "train": 86821}
squad_v2_Trivia|{"validation": 5928, "train": 86821}
squad_v2_Unanwerable_question|{"validation": 11873, "train": 130319}
super_glue_boolq_GPT_3_Style|{"validation": 3270, "test": 3245, "train": 9427}
super_glue_boolq_I_wonder_|{"validation": 3270, "test": 3245, "train": 9427}
super_glue_boolq_after_reading|{"validation": 3270, "test": 3245, "train": 9427}
super_glue_boolq_based_on_the_following_passage|{"validation": 3270, "test": 3245, "train": 9427}
super_glue_boolq_based_on_the_previous_passage|{"validation": 3270, "test": 3245, "train": 9427}
super_glue_boolq_could_you_tell_me_|{"validation": 3270, "test": 3245, "train": 9427}
super_glue_boolq_exam|{"validation": 3270, "test": 3245, "train": 9427}
super_glue_boolq_exercise|{"validation": 3270, "test": 3245, "train": 9427}
super_glue_boolq_valid_binary|{"validation": 3270, "test": 3245, "train": 9427}
super_glue_boolq_yes_no_question|{"validation": 3270, "test": 3245, "train": 9427}
super_glue_cb_GPT_3_style|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_GPT_3_style_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_MNLI_crowdsource|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_MNLI_crowdsource_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_always_sometimes_never|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_always_sometimes_never_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_based_on_the_previous_passage|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_based_on_the_previous_passage_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_can_we_infer|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_can_we_infer_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_claim_true_false_inconclusive|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_claim_true_false_inconclusive_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_consider_always_sometimes_never|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_consider_always_sometimes_never_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_does_it_follow_that|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_does_it_follow_that_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_does_this_imply|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_does_this_imply_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_guaranteed_possible_impossible|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_guaranteed_possible_impossible_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_guaranteed_true|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_guaranteed_true_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_justified_in_saying|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_justified_in_saying_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_must_be_true|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_must_be_true_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_should_assume|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_should_assume_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_cb_take_the_following_as_truth|{"validation": 56, "test": 250, "train": 250}
super_glue_cb_take_the_following_as_truth_score_eval|{"validation": 168, "test": 750, "train": 750}
super_glue_copa_C1_or_C2_premise_so_because_|{"validation": 100, "test": 500, "train": 400}
super_glue_copa_C1_or_C2_premise_so_because__score_eval|{"validation": 200, "test": 1000, "train": 800}
super_glue_copa__As_a_result_C1_or_C2_|{"validation": 48, "test": 250, "train": 202}
super_glue_copa__As_a_result_C1_or_C2__score_eval|{"validation": 96, "test": 500, "train": 404}
super_glue_copa__What_could_happen_next_C1_or_C2_|{"validation": 48, "test": 250, "train": 202}
super_glue_copa__What_could_happen_next_C1_or_C2__score_eval|{"validation": 96, "test": 500, "train": 404}
super_glue_copa__which_may_be_caused_by|{"validation": 52, "test": 250, "train": 198}
super_glue_copa__which_may_be_caused_by_score_eval|{"validation": 104, "test": 500, "train": 396}
super_glue_copa__why_C1_or_C2|{"validation": 52, "test": 250, "train": 198}
super_glue_copa__why_C1_or_C2_score_eval|{"validation": 104, "test": 500, "train": 396}
super_glue_copa_best_option|{"validation": 100, "test": 500, "train": 400}
super_glue_copa_best_option_score_eval|{"validation": 200, "test": 1000, "train": 800}
super_glue_copa_cause_effect|{"validation": 100, "test": 500, "train": 400}
super_glue_copa_cause_effect_score_eval|{"validation": 200, "test": 1000, "train": 800}
super_glue_copa_choose|{"validation": 100, "test": 500, "train": 400}
super_glue_copa_choose_score_eval|{"validation": 200, "test": 1000, "train": 800}
super_glue_copa_exercise|{"validation": 100, "test": 500, "train": 400}
super_glue_copa_exercise_score_eval|{"validation": 200, "test": 1000, "train": 800}
super_glue_copa_i_am_hesitating|{"validation": 100, "test": 500, "train": 400}
super_glue_copa_i_am_hesitating_score_eval|{"validation": 200, "test": 1000, "train": 800}
super_glue_copa_more_likely|{"validation": 100, "test": 500, "train": 400}
super_glue_copa_more_likely_score_eval|{"validation": 200, "test": 1000, "train": 800}
super_glue_copa_plausible_alternatives|{"validation": 100, "test": 500, "train": 400}
super_glue_copa_plausible_alternatives_score_eval|{"validation": 200, "test": 1000, "train": 800}
super_glue_multirc_I_was_going_to_say_|{"validation": 4848, "test": 9693, "train": 27243}
super_glue_multirc_Would_it_be_good_to_answer_|{"validation": 4848, "test": 9693, "train": 27243}
super_glue_multirc_confirm|{"validation": 4848, "test": 9693, "train": 27243}
super_glue_multirc_correct|{"validation": 4848, "test": 9693, "train": 27243}
super_glue_multirc_decide_valid|{"validation": 4848, "test": 9693, "train": 27243}
super_glue_multirc_found_this_answer|{"validation": 4848, "test": 9693, "train": 27243}
super_glue_multirc_grading|{"validation": 4848, "test": 9693, "train": 27243}
super_glue_multirc_is_a_correct_answer_|{"validation": 4848, "test": 9693, "train": 27243}
super_glue_multirc_is_the_correct_answer_|{"validation": 4848, "test": 9693, "train": 27243}
super_glue_multirc_paragraph_question_is_it_|{"validation": 4848, "test": 9693, "train": 27243}
super_glue_record_Add_sentence_after_after_continuation_choices_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_Add_sentence_after_continuation_choices_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_Can_you_figure_out_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_GPT_3_style_continuation_choices_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_GPT_3_style_summary_only_continuation_choices_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_GPT_3_style_with_labels_continuation_choices_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_GPT_3_style_with_labels_without_hyphens_continuation_choices_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_GPT_3_style_without_hyphens_continuation_choices_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_In_the_question_above_the_placeholder_stands_for|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_New_highlight_continuation_choices_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_News_article_continuation_choices_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_Summary_first_continuation_choices_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_What_could_the_placeholder_be_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_Which_one_is_the_placeholder_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_choose_between|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_corrupted|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_exercise|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_pick_one_option|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_the_placeholder_refers_to_|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_record_trying_to_decide|{"validation": 10000, "test": 10000, "train": 100730}
super_glue_rte_GPT_3_style|{"validation": 277, "test": 3000, "train": 2490}
super_glue_rte_GPT_3_style_score_eval|{"validation": 554, "test": 6000, "train": 4980}
super_glue_rte_MNLI_crowdsource|{"validation": 277, "test": 3000, "train": 2490}
super_glue_rte_MNLI_crowdsource_score_eval|{"validation": 554, "test": 6000, "train": 4980}
super_glue_rte_based_on_the_previous_passage|{"validation": 277, "test": 3000, "train": 2490}
super_glue_rte_based_on_the_previous_passage_score_eval|{"validation": 554, "test": 6000, "train": 4980}
super_glue_rte_can_we_infer|{"validation": 277, "test": 3000, "train": 2490}
super_glue_rte_can_we_infer_score_eval|{"validation": 554, "test": 6000, "train": 4980}
super_glue_rte_does_it_follow_that|{"validation": 277, "test": 3000, "train": 2490}
super_glue_rte_does_it_follow_that_score_eval|{"validation": 554, "test": 6000, "train": 4980}
super_glue_rte_does_this_imply|{"validation": 277, "test": 3000, "train": 2490}
super_glue_rte_does_this_imply_score_eval|{"validation": 554, "test": 6000, "train": 4980}
super_glue_rte_guaranteed_true|{"validation": 277, "test": 3000, "train": 2490}
super_glue_rte_guaranteed_true_score_eval|{"validation": 554, "test": 6000, "train": 4980}
super_glue_rte_justified_in_saying|{"validation": 277, "test": 3000, "train": 2490}
super_glue_rte_justified_in_saying_score_eval|{"validation": 554, "test": 6000, "train": 4980}
super_glue_rte_must_be_true|{"validation": 277, "test": 3000, "train": 2490}
super_glue_rte_must_be_true_score_eval|{"validation": 554, "test": 6000, "train": 4980}
super_glue_rte_should_assume|{"validation": 277, "test": 3000, "train": 2490}
super_glue_rte_should_assume_score_eval|{"validation": 554, "test": 6000, "train": 4980}
super_glue_wic_GPT_3_prompt|{"validation": 638, "test": 1400, "train": 5428}
super_glue_wic_GPT_3_prompt_score_eval|{"validation": 1276, "test": 2800, "train": 10856}
super_glue_wic_GPT_3_prompt_with_label|{"validation": 638, "test": 1400, "train": 5428}
super_glue_wic_GPT_3_prompt_with_label_score_eval|{"validation": 1276, "test": 2800, "train": 10856}
super_glue_wic_affirmation_true_or_false|{"validation": 638, "test": 1400, "train": 5428}
super_glue_wic_affirmation_true_or_false_score_eval|{"validation": 1276, "test": 2800, "train": 10856}
super_glue_wic_grammar_homework|{"validation": 638, "test": 1400, "train": 5428}
super_glue_wic_grammar_homework_score_eval|{"validation": 1276, "test": 2800, "train": 10856}
super_glue_wic_polysemous|{"validation": 638, "test": 1400, "train": 5428}
super_glue_wic_polysemous_score_eval|{"validation": 1276, "test": 2800, "train": 10856}
super_glue_wic_question_context|{"validation": 638, "test": 1400, "train": 5428}
super_glue_wic_question_context_meaning|{"validation": 638, "test": 1400, "train": 5428}
super_glue_wic_question_context_meaning_score_eval|{"validation": 1276, "test": 2800, "train": 10856}
super_glue_wic_question_context_meaning_with_label|{"validation": 638, "test": 1400, "train": 5428}
super_glue_wic_question_context_meaning_with_label_score_eval|{"validation": 1276, "test": 2800, "train": 10856}
super_glue_wic_question_context_score_eval|{"validation": 1276, "test": 2800, "train": 10856}
super_glue_wic_same_sense|{"validation": 638, "test": 1400, "train": 5428}
super_glue_wic_same_sense_score_eval|{"validation": 1276, "test": 2800, "train": 10856}
super_glue_wic_similar_sense|{"validation": 638, "test": 1400, "train": 5428}
super_glue_wic_similar_sense_score_eval|{"validation": 1276, "test": 2800, "train": 10856}
super_glue_wsc.fixed_GPT_3_Style|{"validation": 104, "test": 146, "train": 554}
super_glue_wsc.fixed_GPT_3_Style_score_eval|{"validation": 208, "test": 292, "train": 1108}
super_glue_wsc.fixed_I_think_they_mean|{"validation": 104, "test": 146, "train": 554}
super_glue_wsc.fixed_I_think_they_mean_score_eval|{"validation": 208, "test": 292, "train": 1108}
super_glue_wsc.fixed_Who_or_what_is_are|{"validation": 104, "test": 146, "train": 554}
super_glue_wsc.fixed_Who_or_what_is_are_score_eval|{"validation": 208, "test": 292, "train": 1108}
super_glue_wsc.fixed_by_p_they_mean|{"validation": 104, "test": 146, "train": 554}
super_glue_wsc.fixed_by_p_they_mean_score_eval|{"validation": 208, "test": 292, "train": 1108}
super_glue_wsc.fixed_does_p_stand_for|{"validation": 104, "test": 146, "train": 554}
super_glue_wsc.fixed_does_p_stand_for_score_eval|{"validation": 208, "test": 292, "train": 1108}
super_glue_wsc.fixed_does_the_pronoun_refer_to|{"validation": 104, "test": 146, "train": 554}
super_glue_wsc.fixed_does_the_pronoun_refer_to_score_eval|{"validation": 208, "test": 292, "train": 1108}
super_glue_wsc.fixed_in_other_words|{"validation": 104, "test": 146, "train": 554}
super_glue_wsc.fixed_in_other_words_score_eval|{"validation": 208, "test": 292, "train": 1108}
super_glue_wsc.fixed_p_is_are_r|{"validation": 104, "test": 146, "train": 554}
super_glue_wsc.fixed_p_is_are_r_score_eval|{"validation": 208, "test": 292, "train": 1108}
super_glue_wsc.fixed_replaced_with|{"validation": 104, "test": 146, "train": 554}
super_glue_wsc.fixed_replaced_with_score_eval|{"validation": 208, "test": 292, "train": 1108}
super_glue_wsc.fixed_the_pronoun_refers_to|{"validation": 104, "test": 146, "train": 554}
super_glue_wsc.fixed_the_pronoun_refers_to_score_eval|{"validation": 208, "test": 292, "train": 1108}
trec_fine_grained_ABBR|{"test": 9, "train": 86}
trec_fine_grained_ABBR_context_first|{"test": 9, "train": 86}
trec_fine_grained_DESC|{"test": 138, "train": 1162}
trec_fine_grained_DESC_context_first|{"test": 138, "train": 1162}
trec_fine_grained_ENTY|{"test": 94, "train": 1250}
trec_fine_grained_HUM|{"test": 65, "train": 1223}
trec_fine_grained_HUM_context_first|{"test": 65, "train": 1223}
trec_fine_grained_LOC|{"test": 81, "train": 835}
trec_fine_grained_LOC_context_first|{"test": 81, "train": 835}
trec_fine_grained_NUM|{"test": 113, "train": 896}
trec_fine_grained_NUM_context_first|{"test": 113, "train": 896}
trec_fine_grained_open|{"test": 500, "train": 5452}
trec_fine_grained_open_context_first|{"test": 500, "train": 5452}
trec_pick_the_best_descriptor|{"test": 500, "train": 5452}
trec_trec1|{"test": 500, "train": 5452}
trec_trec2|{"test": 500, "train": 5452}
trec_what_category_best_describe|{"test": 500, "train": 5452}
trec_which_category_best_describes|{"test": 500, "train": 5452}
trivia_qa_unfiltered_first_person_context|{"validation": 11313, "test": 10832, "train": 87622}
trivia_qa_unfiltered_formal_description|{"validation": 11313, "test": 10832, "train": 87622}
trivia_qa_unfiltered_guess_question|{"validation": 11313, "train": 87622}
trivia_qa_unfiltered_question_answer|{"validation": 11313, "test": 10832, "train": 87622}
trivia_qa_unfiltered_question_with_instruction|{"validation": 11313, "test": 10832, "train": 87622}
web_questions_get_the_answer|{"test": 2032, "train": 3778}
web_questions_potential_correct_answer|{"test": 2032, "train": 3778}
web_questions_question_answer|{"test": 2032, "train": 3778}
web_questions_short_general_knowledge_q|{"test": 2032, "train": 3778}
web_questions_whats_the_answer|{"test": 2032, "train": 3778}
wiki_bio_comprehension|{"val": 72831, "test": 72829, "train": 582639}
wiki_bio_guess_person|{"val": 72831, "test": 72829, "train": 582639}
wiki_bio_key_content|{"val": 72831, "test": 72829, "train": 582639}
wiki_bio_what_content|{"val": 72831, "test": 72829, "train": 582639}
wiki_bio_who|{"val": 72831, "test": 72829, "train": 582639}
wiki_hop_original_choose_best_object_affirmative_1|{"validation": 5129, "train": 43738}
wiki_hop_original_choose_best_object_affirmative_2|{"validation": 5129, "train": 43738}
wiki_hop_original_choose_best_object_affirmative_3|{"validation": 5129, "train": 43738}
wiki_hop_original_choose_best_object_interrogative_1|{"validation": 5129, "train": 43738}
wiki_hop_original_choose_best_object_interrogative_2|{"validation": 5129, "train": 43738}
wiki_hop_original_explain_relation|{"validation": 5129, "train": 43738}
wiki_hop_original_generate_object|{"validation": 5129, "train": 43738}
wiki_hop_original_generate_subject|{"validation": 5129, "train": 43738}
wiki_hop_original_generate_subject_and_object|{"validation": 5129, "train": 43738}
wiki_qa_Decide_good_answer|{"validation": 2733, "test": 6165, "train": 20360}
wiki_qa_Direct_Answer_to_Question|{"validation": 140, "test": 293, "train": 1040}
wiki_qa_Generate_Question_from_Topic|{"validation": 140, "test": 293, "train": 1040}
wiki_qa_Is_This_True_|{"validation": 2733, "test": 6165, "train": 20360}
wiki_qa_Jeopardy_style|{"validation": 140, "test": 293, "train": 1040}
wiki_qa_Topic_Prediction_Answer_Only|{"validation": 140, "test": 293, "train": 1040}
wiki_qa_Topic_Prediction_Question_Only|{"validation": 140, "test": 293, "train": 1040}
wiki_qa_Topic_Prediction_Question_and_Answer_Pair|{"validation": 140, "test": 293, "train": 1040}
wiki_qa_automatic_system|{"validation": 2733, "test": 6165, "train": 20360}
wiki_qa_exercise|{"validation": 2733, "test": 6165, "train": 20360}
wiki_qa_found_on_google|{"validation": 2733, "test": 6165, "train": 20360}
winogrande_winogrande_debiased_Replace|{"validation": 1267, "test": 1767, "train": 9248}
winogrande_winogrande_debiased_Replace_score_eval|{"validation": 2534, "test": 3534, "train": 18496}
winogrande_winogrande_debiased_does_underscore_refer_to|{"validation": 1267, "test": 1767, "train": 9248}
winogrande_winogrande_debiased_does_underscore_refer_to_score_eval|{"validation": 2534, "test": 3534, "train": 18496}
winogrande_winogrande_debiased_fill_in_the_blank|{"validation": 1267, "test": 1767, "train": 9248}
winogrande_winogrande_debiased_fill_in_the_blank_score_eval|{"validation": 2534, "test": 3534, "train": 18496}
winogrande_winogrande_debiased_stand_for|{"validation": 1267, "test": 1767, "train": 9248}
winogrande_winogrande_debiased_stand_for_score_eval|{"validation": 2534, "test": 3534, "train": 18496}
winogrande_winogrande_debiased_underscore_refer_to|{"validation": 1267, "test": 1767, "train": 9248}
winogrande_winogrande_debiased_underscore_refer_to_score_eval|{"validation": 2534, "test": 3534, "train": 18496}
winogrande_winogrande_xl_Replace|{"validation": 1267, "test": 1767, "train": 40398}
winogrande_winogrande_xl_Replace_score_eval|{"validation": 2534, "test": 3534, "train": 80796}
winogrande_winogrande_xl_does_underscore_refer_to|{"validation": 1267, "test": 1767, "train": 40398}
winogrande_winogrande_xl_does_underscore_refer_to_score_eval|{"validation": 2534, "test": 3534, "train": 80796}
winogrande_winogrande_xl_fill_in_the_blank|{"validation": 1267, "test": 1767, "train": 40398}
winogrande_winogrande_xl_fill_in_the_blank_score_eval|{"validation": 2534, "test": 3534, "train": 80796}
winogrande_winogrande_xl_stand_for|{"validation": 1267, "test": 1767, "train": 40398}
winogrande_winogrande_xl_stand_for_score_eval|{"validation": 2534, "test": 3534, "train": 80796}
winogrande_winogrande_xl_underscore_refer_to|{"validation": 1267, "test": 1767, "train": 40398}
winogrande_winogrande_xl_underscore_refer_to_score_eval|{"validation": 2534, "test": 3534, "train": 80796}
wiqa_does_the_supposed_perturbation_have_an_effect|{"validation": 6894, "test": 3003, "train": 29808}
wiqa_effect_with_label_answer|{"validation": 6894, "test": 3003, "train": 29808}
wiqa_effect_with_string_answer|{"validation": 6894, "test": 3003, "train": 29808}
wiqa_what_is_the_final_step_of_the_following_process|{"validation": 6894, "test": 3003, "train": 29808}
wiqa_what_is_the_missing_first_step|{"validation": 6894, "test": 3003, "train": 29808}
wiqa_what_might_be_the_first_step_of_the_process|{"validation": 6894, "test": 3003, "train": 29808}
wiqa_what_might_be_the_last_step_of_the_process|{"validation": 6894, "test": 3003, "train": 29808}
wiqa_which_of_the_following_is_the_supposed_perturbation|{"validation": 6894, "test": 3003, "train": 29808}
xsum_DOC_boils_down_to_simple_idea_that|{"validation": 11332, "test": 11334, "train": 204045}
xsum_DOC_given_above_write_one_sentence|{"validation": 11332, "test": 11334, "train": 204045}
xsum_DOC_how_would_you_rephrase_few_words|{"validation": 11332, "test": 11334, "train": 204045}
xsum_DOC_tldr|{"validation": 11332, "test": 11334, "train": 204045}
xsum_DOC_write_summary_of_above|{"validation": 11332, "test": 11334, "train": 204045}
xsum_article_DOC_summary|{"validation": 11332, "test": 11334, "train": 204045}
xsum_college_roommate_asked_DOC_so_I_recap|{"validation": 11332, "test": 11334, "train": 204045}
xsum_read_below_DOC_write_abstract|{"validation": 11332, "test": 11334, "train": 204045}
xsum_summarize_DOC|{"validation": 11332, "test": 11334, "train": 204045}
xsum_summarize_this_DOC_summary|{"validation": 11332, "test": 11334, "train": 204045}
yelp_review_full_based_on_that|{"test": 50000, "train": 650000}
yelp_review_full_format_rating|{"test": 50000, "train": 650000}
yelp_review_full_format_score|{"test": 50000, "train": 650000}
yelp_review_full_format_star|{"test": 50000, "train": 650000}
yelp_review_full_on_a_scale|{"test": 50000, "train": 650000}
yelp_review_full_so_i_would|{"test": 50000, "train": 650000}
yelp_review_full_this_place|{"test": 50000, "train": 650000}
